index,target_paper,ref_href,ref_title,text,CurDBCode,down_link,file_name,uuid,res
1802,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=YCGL201404021&dbcode=CJFQ&dbname=CJFD2014&v=,基于模糊FNN-ELECTRE法的国有商业银行竞争力评价,"[28]基于模糊FNN-ELECTRE法的国有商业银行竞争力评价[J]. 曲国华,张星虎,李选才,王光,曲卫华,王军梅.  运筹与管理.
         2014(04)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=i5WRBhDbBFTdJlDcy9EU2QHbMNUUWl0UZR0cENVZ3dFeq5EeoxkNR9GVpVUNIFFZ04mQn5Eah9kdTBVeRdjeFRTaEVUNrckbFFlW5x2czkTakB3YXJHcURzUCFWSRR3NrdHbMhzSqN3aHBHNyAXTJp3YWxEawV0Z&tablename=CJFD2014,YCGL201404021,4d0f9328-2314-11e9-bbe8-186590e0235b,
1803,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=XDJZ201409262&dbcode=CJFQ&dbname=CJFD2014&v=,商业银行发展中间业务策略研究,"[29]商业银行发展中间业务策略研究[J]. 赵昕.  现代经济信息.
         2014(09)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=i5WRBhDbBFTdJlDcy9EU2QHbMNUUWl0UZR0cENVZ3dFeq5EeoxkNR9GVpVUNIFFZ04mQn5Eah9kdTBVexYGTmNjel52L0AlcWVTWyM1LqhUOTdWdoplTBFlaxJ0Qa50UNlDOXFXVqN3aHBHNyAXTJp3YWxEawV0Z&tablename=CJFD2014,XDJZ201409262,4d0f93ca-2314-11e9-96cb-186590e0235b,
1804,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=SYCH201402003&dbcode=CJFQ&dbname=CJFD2014&v=,基于主成分分析的中外资银行竞争力比较研究,"[30]基于主成分分析的中外资银行竞争力比较研究[J]. 彭宛露,黄骏.  财务与金融.
         2014(02)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=i5WRBhDbBFTdJlDcy9EU2QHbMNUUWl0UZR0cENVZ3dFeq5EeoxkNR9GVpVUNIFFZ04mQn5Eah9kdTBVe4oVdFFVYrkzbHlENthGaJxWcVREWX92SnpGcUdWaxJ0Qa50UNlDOXFXVqN3aHBHNyAXTJp3YWxEawV0Z&tablename=CJFD2014,SYCH201402003,4d0f9442-2314-11e9-aac3-186590e0235b,
1805,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=ZYCY201403006&dbcode=CJFQ&dbname=CJFD2014&v=,我国商业银行竞争力水平研究——基于2010—2012年16家上市商业银行数据的分析,"[31]我国商业银行竞争力水平研究——基于2010—2012年16家上市商业银行数据的分析[J]. 方先明,苏晓珺,孙利.  中央财经大学学报.
         2014(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=i5WRBhDbBFTdJlDcy9EU2QHbMNUUWl0UZR0cENVZ3dFeq5EeoxkNR9GVpVUNIFFZ04mQn5Eah9kdTBVemFWbNZ1ampEOORXe3A1TUlkdi9iUhJDTN1kWmRnaxJ0Qa50UNlDOXFXVqN3aHBHNyAXTJp3YWxEawV0Z&tablename=CJFD2014,ZYCY201403006,4d0f94b0-2314-11e9-b444-186590e0235b,
1806,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=CSJR201306004&dbcode=CJFQ&dbname=CJFD2013&v=,银行市场竞争力、非利息收入与风险承担,"[32]银行市场竞争力、非利息收入与风险承担[J]. 张庆君,何德旭.  金融论坛.
         2013(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=i5WRBhDbBFTdJlDcy9EU2QHbMNUUWl0UZR0cENVZ3dFeq5EeoxkNR9GVpVUNIFFZ04mQn5Eah9kdTBVeTBjdEJTerNWM2kmUNFlRFJXZQlVS0IlWTBVO1VDUCRFRa50UNlDOXFXVqN3aHBHNyAXTJp3YWxEawV0Z&tablename=CJFD2013,CSJR201306004,4d0f951e-2314-11e9-92de-186590e0235b,
1807,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=YNJR201303109&dbcode=CJFQ&dbname=CJFD2013&v=,我国商业银行中间业务的发展现状与策略分析,"[33]我国商业银行中间业务的发展现状与策略分析[J]. 张克非.  时代金融.
         2013(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=yInQys0bZNkZahkMIV3R0Zja2QUbrt0bvomTKVXW0cVbCFUW3dFa6ZDc5gFVutEaVFXN3lXYCdWY1J0QwskQUJ2a2cGZzZ0ZroEdsdkS1lzZM1WShVnVwN2YolXMZ5GeyUjbRFHZHRVcDllZLNkQL1kRGFDV5k0U&tablename=CJFD2013,YNJR201303109,4d0f9594-2314-11e9-a0a6-186590e0235b,
1808,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=TAJJ201301022&dbcode=CJFQ&dbname=CJFD2013&v=,我国商业银行中间业务发展现状、问题及对策研究,"[34]我国商业银行中间业务发展现状、问题及对策研究[J]. 吕炎,唐韬.  特区经济.
         2013(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=yInQys0bZNkZahkMIV3R0Zja2QUbrt0bvomTKVXW0cVbCFUW3dFa6ZDc5gFVutEaVFXN3lXYCdWY1J0QIpnRa9yTrF3QLlVYVFHRzQDdD1mWG50Nzp0SQlEZolXMZ5GeyUjbRFHZHRVcDllZLNkQL1kRGFDV5k0U&tablename=CJFD2013,TAJJ201301022,4d0f9602-2314-11e9-8a60-186590e0235b,
1809,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=CSJR201206009&dbcode=CJFQ&dbname=CJFD2012&v=,东中西部农村商业银行竞争力比较研究,"[35]东中西部农村商业银行竞争力比较研究[J]. 朱南,吴中超.  金融论坛.
         2012(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=HFTb1tSYr8CRRpUT5YzNZFUOZhnd69yaDlEcFJnZ1xkdlVncvsiRZJFMjFFc5JVTVxmeWJ3Uip3RQNmRPBDSLRkRVlHRzdTSaFXZqR0KvNTS4o1Vz1kU1wWaohTS5QnWKpVavoESYhXRwY2dxUkTLhlck10V1V1b&tablename=CJFD2012,CSJR201206009,4d0f9674-2314-11e9-970e-186590e0235b,
1810,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=REFO201201010&dbcode=CJFQ&dbname=CJFD2012&v=,城市商业银行竞争力指标体系及其对策设计,"[36]城市商业银行竞争力指标体系及其对策设计[J]. 曹永栋,陆跃祥.  改革.
         2012(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=HFTb1tSYr8CRRpUT5YzNZFUOZhnd69yaDlEcFJnZ1xkdlVncvsiRZJFMjFFc5JVTVxmeWJ3Uip3RQNmRrYmU4tGUoxGdTVmNmh1QBRHcRh3cwBTUHJTSEd2cqhTS5QnWKpVavoESYhXRwY2dxUkTLhlck10V1V1b&tablename=CJFD2012,REFO201201010,4d0f96e2-2314-11e9-bf9e-186590e0235b,
1811,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=GJJR201105009&dbcode=CJFQ&dbname=CJFD2011&v=,中国商业银行收入结构多元化对银行风险的影响,"[37]中国商业银行收入结构多元化对银行风险的影响[J]. 周开国,李琳.  国际金融研究.
         2011(05)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=HFTb1tSYr8CRRpUT5YzNZFUOZhnd69yaDlEcFJnZ1xkdlVncvsiRZJFMjFFc5JVTVxmeWJ3Uip3RQNmRYN2bkNDcxZXckJXcpdlNJFlbDtiMwM2RDJjR6J2KKlkS5QnWKpVavoESYhXRwY2dxUkTLhlck10V1V1b&tablename=CJFD2011,GJJR201105009,4d0f9758-2314-11e9-8bde-186590e0235b,
1812,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=NKJJ201004008&dbcode=CJFQ&dbname=CJFD2010&v=,非利息收入有利于降低银行风险吗?——基于中国银行业的数据,"[38]非利息收入有利于降低银行风险吗?——基于中国银行业的数据[J]. 张羽,李黎.  南开经济研究.
         2010(04)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=HFTb1tSYr8CRRpUT5YzNZFUOZhnd69yaDlEcFJnZ1xkdlVncvsiRZJFMjFFc5JVTVxmeWJ3Uip3RQNmRHVlRWtyTahGc00kaJtGNPRVMJpFerQmUmRmNmRlRER2R5QnWKpVavoESYhXRwY2dxUkTLhlck10V1V1b&tablename=CJFD2010,NKJJ201004008,4d0f97c6-2314-11e9-9866-186590e0235b,
1813,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=JRYJ201006009&dbcode=CJFQ&dbname=CJFD2010&v=,商业银行的风险:规模和非利息收入——以美国为例,"[39]商业银行的风险:规模和非利息收入——以美国为例[J]. 黄隽,章艳红.  金融研究.
         2010(06)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=HFTb1tSYr8CRRpUT5YzNZFUOZhnd69yaDlEcFJnZ1xkdlVncvsiRZJFMjFFc5JVTVxmeWJ3Uip3RQNmRr5URqVVMPhmc0EndFRncJZ1R3IlZhplUmRmNmRlRER2R5QnWKpVavoESYhXRwY2dxUkTLhlck10V1V1b&tablename=CJFD2010,JRYJ201006009,4d0f9834-2314-11e9-ab53-186590e0235b,
1814,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=LLYK200912021&dbcode=CJFQ&dbname=CJFD2009&v=,中国农业银行中间业务竞争力比较分析,"[40]中国农业银行中间业务竞争力比较分析[J]. 周毓萍,陈中飞,黄文才.  理论月刊.
         2009(12)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=1MEcmhXWXZURvRkM2d3QvtWW0JXa08Edt5UZSd0LVplUz8WWlFmSNJVNYdkSE1kMVJ0SiNGTDtEby5USvYzb4NWU0AFOZRXN21mN1RWUs9UZzdlYzQnWLFzaqpVd21GMrdjVChHR4VHNlFne4cmTOVGT3RlcZZVY&tablename=CJFD2009,LLYK200912021,4d0f98a2-2314-11e9-a457-186590e0235b,
1815,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=SYJJ200930046&dbcode=CJFQ&dbname=CJFD2009&v=,中外资银行中间业务竞争力比较分析,"[41]中外资银行中间业务竞争力比较分析[J]. 王芳,孙英隽,华灯峰.  商业时代.
         2009(30)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=1MEcmhXWXZURvRkM2d3QvtWW0JXa08Edt5UZSd0LVplUz8WWlFmSNJVNYdkSE1kMVJ0SiNGTDtEby5USaZna1RXVvcjNZF3QwFnZZVDcVJjevUTdyQDMPJDN3MFWmlUMroFdzFFd3VHNlFne4cmTOVGT3RlcZZVY&tablename=CJFD2009,SYJJ200930046,4d0f9912-2314-11e9-a9c3-186590e0235b,
1816,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=JRYJ200812016&dbcode=CJFQ&dbname=CJFD2008&v=,商业银行竞争力及其评价研究,"[42]商业银行竞争力及其评价研究[J]. 杨家才.  金融研究.
         2008(12)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=1MEcmhXWXZURvRkM2d3QvtWW0JXa08Edt5UZSd0LVplUz8WWlFmSNJVNYdkSE1kMVJ0SiNGTDtEby5USrhGd0UFZ1pHNuRTVXNGbywUOolVNTllYXp1Ni9Ub1MFWmlUMroFdzFFd3VHNlFne4cmTOVGT3RlcZZVY&tablename=CJFD2008,JRYJ200812016,4d0f9988-2314-11e9-b25a-186590e0235b,
1817,民生银行中间业务的竞争力研究,/kcms/detail/detail.aspx?filename=ZCSJ200507006&dbcode=CJFQ&dbname=CJFD2005&v=,中、外资银行中间业务竞争力比较,"[43]中、外资银行中间业务竞争力比较[J]. 王新华,郭永强.  中国城市金融.
         2005(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=1MEcmhXWXZURvRkM2d3QvtWW0JXa08Edt5UZSd0LVplUz8WWlFmSNJVNYdkSE1kMVJ0SiNGTDtEby5USUVXcyVmcPFUT6FlNl50aB12UDlWWOBjcycjYaxmZYh2U4cWM3cVM1FFd3VHNlFne4cmTOVGT3RlcZZVY&tablename=CJFD2005,ZCSJ200507006,4d0f99f6-2314-11e9-9e89-186590e0235b,
1818,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SDJM201402004&dbcode=CJFQ&dbname=CJFD2014&v=,使用随机森林算法实现优质股票的选择,"[1]使用随机森林算法实现优质股票的选择[J]. 曹正凤,纪宏,谢邦昌.  首都经济贸易大学学报.
         2014(02)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=1MEcmhXWXZURvRkM2d3QvtWW0JXa08Edt5UZSd0LVplUz8WWlFmSNJVNYdkSE1kMVJ0SiNGTDtEby5USywWdMJFeaJncuxUO29UULRleTFGOKNER3U2VFRVVyZGaxkUMroFdzFFd3VHNlFne4cmTOVGT3RlcZZVY&tablename=CJFD2014,SDJM201402004,4d0f9a64-2314-11e9-9f44-186590e0235b,
1819,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=JSGG201504055&dbcode=CJFQ&dbname=CJFD2015&v=,基于自适应遗传算法的股票预测模型研究,"[2]基于自适应遗传算法的股票预测模型研究[J]. 张炜,范年柏,汪文佳.  计算机工程与应用.
         2015(04)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NREbSN3Z190ZiVDavEEUJdXQtFkdI90RzlWVGtSZDJ1NaZkW390QBdEVvI1VXR1T3Emao1ERkNWWMhHTGN2aBRVQGZTO1lzSRRWb5x0QlVVaup1NKRUQSl3daZGNxZWOvEzMx0GZKJENYdkaVpkQH12TwdmeFFWc&tablename=CJFDLAST2015,JSGG201504055,4d0f9ad2-2314-11e9-95ec-186590e0235b,
1820,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=TJYJ201305009&dbcode=CJFQ&dbname=CJFD2013&v=,核主成分遗传算法与SVR选股模型改进,"[3]核主成分遗传算法与SVR选股模型改进[J]. 苏治,傅晓媛.  统计研究.
         2013(05)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NREbSN3Z190ZiVDavEEUJdXQtFkdI90RzlWVGtSZDJ1NaZkW390QBdEVvI1VXR1T3Emao1ERkNWWMhHTvYTShF2UCB1RyhWSTp0RJFGeqRXc3ZlVL9ybrlGUI9UMGxUMVdVYE10RKJENYdkaVpkQH12TwdmeFFWc&tablename=CJFD2013,TJYJ201305009,4d0f9b4a-2314-11e9-b33b-186590e0235b,
1821,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=JSJH200603024&dbcode=CJFQ&dbname=cjfd2006&v=,基于时间序列的支持向量机在股票预测中的应用,"[4]基于时间序列的支持向量机在股票预测中的应用[J]. 彭丽芳,孟志青,姜华,田密.  计算技术与自动化.
         2006(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NREbSN3Z190ZiVDavEEUJdXQtFkdI90RzlWVGtSZDJ1NaZkW390QBdEVvI1VXR1T3Emao1ERkNWWMhHTslXYSp0aWFGNUJDSqBlU3kGeUdmZwgVZWZzZvY3bromU3YWOvEzMx0GZKJENYdkaVpkQH12TwdmeFFWc&tablename=CJFD2006,JSJH200603024,4d0f9bb8-2314-11e9-a117-186590e0235b,
1822,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SJJJ200208008&dbcode=CJFQ&dbname=cjfd2002&v=,中国股票市场动量策略赢利性研究,"[5]中国股票市场动量策略赢利性研究[J]. 周琳杰.  世界经济.
         2002(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=NREbSN3Z190ZiVDavEEUJdXQtFkdI90RzlWVGtSZDJ1NaZkW390QBdEVvI1VXR1T3Emao1ERkNWWMhHTO12d5JDZihGaKpWZMh1cSZjesRlSLRFMQd0Y5RFaSFDbpZmaE50N0VmSKJENYdkaVpkQH12TwdmeFFWc&tablename=CJFD2002,SJJJ200208008,4d0f9c26-2314-11e9-8eba-186590e0235b,
1823,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=YUCE200102010&dbcode=CJFQ&dbname=cjfd2001&v=,遗传算法在股票投资技术分析中的应用,"[6]遗传算法在股票投资技术分析中的应用[J]. 冯平,宣慧玉.  预测.
         2001(02)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=FFTbwFETj1maapWWaZEexkFb2NneyNjdqBVUUVWMWd0VzpGTxAVUYZTS2R3VDxUVXVGdygndEZXRuFGUuVjNSJ1L1EzaqljVUFWY6F2UOdjRrFVc18kWQt2dF9yTK50VIBDevIHO59GUVtSSEpFVtpmbI1GTDVEO&tablename=CJFD2001,YUCE200102010,4d0f9c94-2314-11e9-8126-186590e0235b,
1824,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=DLLG200101002&dbcode=CJFQ&dbname=cjfd2001&v=,用BP神经网络预测股票市场涨跌,"[7]用BP神经网络预测股票市场涨跌[J]. 吴微,陈维强,刘波.  大连理工大学学报.
         2001(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=FFTbwFETj1maapWWaZEexkFb2NneyNjdqBVUUVWMWd0VzpGTxAVUYZTS2R3VDxUVXVGdygndEZXRuFGUv4mWnZzM0MXONpVZIF2Qupld29ScMZGZklHZyhUNPhjR30UOlZTe6FUU59GUVtSSEpFVtpmbI1GTDVEO&tablename=CJFD2001,DLLG200101002,4d0f9d02-2314-11e9-b2f4-186590e0235b,
1825,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=MSSB199501007&dbcode=CJFQ&dbname=CJFD1995&v=,利用双BP算法提高BP网络的泛化能力,"[8]利用双BP算法提高BP网络的泛化能力[J]. 穆志纯,徐雪艳,闫铁梁.  模式识别与人工智能.
         1995(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=FFTbwFETj1maapWWaZEexkFb2NneyNjdqBVUUVWMWd0VzpGTxAVUYZTS2R3VDxUVXVGdygndEZXRuFGUWJmaOVnZzYFVERXa542KNZ0SqlUY2siVUFXW0QmVRJHWGNUOkxkNJ5kS59GUVtSSEpFVtpmbI1GTDVEO&tablename=CJFD9495,MSSB199501007,4d0f9da2-2314-11e9-8d34-186590e0235b,
1826,机器学习算法对中国A股的适应性比较,,,"[9]股票短期预测的一种非线性方法[J]. 吴耿锋,储阅春,周佩玲,付忠谦.  上海投资.
      1999
        (01)
      ",CJFQ,detail url not exist,,4d0f9e1c-2314-11e9-b1ad-186590e0235b,
1827,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SJES13080100055262&dbcode=SJES,A Bayesian regularized artificial neural network for stock market forecasting,"[1]A Bayesian regularized artificial neural network for stock market forecasting[J] .   
    Jonathan L. Ticknor. &nbspExpert; Systems With Applications .      
    2013
      (14)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1516_U/SJES13080100055262,SJES13080100055262,4d0f9e88-2314-11e9-997c-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0957417413002509
1828,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SPQD120703005080&dbcode=SPQD,Trading Strategies based on Pattern Recognition in Stock Futures Market using Dynamic Time Warping Algorithm,"[2]Trading Strategies based on Pattern Recognition in Stock Futures Market using Dynamic Time Warping Algorithm[J] .   
    Lee, Suk Jun,Jeong, Suk Jae. &nbspEN; .      
    2012
      (10)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SPQD_U/SPQD120703005080,SPQD120703005080,4d0f9f00-2314-11e9-bc40-186590e0235b,https://www.proquest.com/APAC-CN/
1829,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SJCM13091000054817&dbcode=SJCM,The Google file system,"[3]The Google file system[J] .   
    Sanjay Ghemawat,Howard Gobioff,Shun-Tak Leung. &nbspACM; SIGOPS Operating Systems Review .      
    2003
      (5)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJCM_U/SJCM13091000054817,SJCM13091000054817,4d0f9f6e-2314-11e9-a610-186590e0235b,https://dl.acm.org/errorpgs/403.html
1830,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SJES13011501914229&dbcode=SJES,Financial time series forecasting using support vector machines,"[4]Financial time series forecasting using support vector machines[J] .   
    Kyoung-jae Kim. &nbspNeurocomputing; .      
    2003
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES13011501914229,SJES13011501914229,4d0f9fdc-2314-11e9-b8b2-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0925231203003722
1831,机器学习算法对中国A股的适应性比较,/kcms/detail/detail.aspx?filename=SJES13011501806813&dbcode=SJES,Contrarian and momentum strategies in the China stock market: 1993–2000,"[5]Contrarian and momentum strategies in the China stock market: 1993–2000[J] .   
    Joseph Kang,Ming-Hua Liu,Sophie Xiaoyan Ni. &nbspPacific-Basin; Finance Journal .      
    2002
      (3)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1115_U/SJES13011501806813,SJES13011501806813,4d0fa048-2314-11e9-bf6b-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0927538X0200046X
1832,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=TJJC201615044&dbcode=CJFQ&dbname=CJFD2016&v=,基于数据挖掘的上市公司信用评级变动预测,"[1]基于数据挖掘的上市公司信用评级变动预测[J]. 盛夏,李斌,张迪.  统计与决策.
         2016(15)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=x5kUX90UwtmZUxWVMJWQuxmT5AHS6t0d2QGOXRzTiBzUiF1VUllcxIkQItyTwpmMQJmWnN1ZGl1VqVnV3QGeTZFdlZGMJVDNxV2blFGNrdjU2YjTuZDVFhXYKZVeOdkMsRGN4EjRuRmTYNGS1RHNvdGe11mSQF2U&tablename=CJFDLAST2016,TJJC201615044,4d0fa0b8-2314-11e9-95b4-186590e0235b,
1833,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=CKYK201530016&dbcode=CJFQ&dbname=CJFD2015&v=,随机森林算法在地方融资平台主体信用评级中的应用,"[2]随机森林算法在地方融资平台主体信用评级中的应用[J]. 赵芸淇.  财会月刊.
         2015(30)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=x5kUX90UwtmZUxWVMJWQuxmT5AHS6t0d2QGOXRzTiBzUiF1VUllcxIkQItyTwpmMQJmWnN1ZGl1VqVnVxkFMKJWTwYnRP1UUUJjY5FVTGlzb4BldPZ1dmhVb5t0LOdkMsRGN4EjRuRmTYNGS1RHNvdGe11mSQF2U&tablename=CJFDLAST2015,CKYK201530016,4d0fa130-2314-11e9-b314-186590e0235b,
1834,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=XTLL201507018&dbcode=CJFQ&dbname=CJFD2015&v=,基于Logit与SVM的银行业信用风险预警模型研究,"[3]基于Logit与SVM的银行业信用风险预警模型研究[J]. 张奇,胡蓝艺,王珏.  系统工程理论与实践.
         2015(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=x5kUX90UwtmZUxWVMJWQuxmT5AHS6t0d2QGOXRzTiBzUiF1VUllcxIkQItyTwpmMQJmWnN1ZGl1VqVnV6BHUPpXYhZ0NCFUaJ9iWOZVR5NkQyV0SalVTIh0aTp1RNFzNtRUN5JWatRmTYNGS1RHNvdGe11mSQF2U&tablename=CJFDLAST2015,XTLL201507018,4d0fa19e-2314-11e9-a41e-186590e0235b,
1835,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=ZGSM201514066&dbcode=CJFQ&dbname=CJFD2015&v=,公私合作(PPP)模式下企业风险分析及对策研究,"[4]公私合作(PPP)模式下企业风险分析及对策研究[J]. 王艳萍.  中国商论.
         2015(14)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=x5kUX90UwtmZUxWVMJWQuxmT5AHS6t0d2QGOXRzTiBzUiF1VUllcxIkQItyTwpmMQJmWnN1ZGl1VqVnVjl2RvkURkRVRvtyNrcDVW9iaVNDTCpncTFVaSxEN3t0LOdkMsRGN4EjRuRmTYNGS1RHNvdGe11mSQF2U&tablename=CJFDLAST2015,ZGSM201514066,4d0fa20a-2314-11e9-8c60-186590e0235b,
1836,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=TJJC201404053&dbcode=CJFQ&dbname=CJFD2014&v=,随机森林模型在财务失败预警中的应用,"[5]随机森林模型在财务失败预警中的应用[J]. 孟杰.  统计与决策.
         2014(04)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=RlWY0kFWmBFUyVVe2gnVCNUcLVEZIZjVyFnRNxmdzMDdPF2KohFUMJnRGFDVN5GZhFzdvQkWZFnQFhVW5gHRwtUdzEWc1gWUvsCNKZGd2o2YBZjRL1mdmlWMKJ1Q5hGT1gFcqRneqdDWqlmYDdzLV5mdxlza2Y2a&tablename=CJFD2014,TJJC201404053,4d0fa286-2314-11e9-b409-186590e0235b,
1837,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=SLJY201402009&dbcode=CJFQ&dbname=CJFD2014&v=,基于Lasso-logistic模型的个人信用风险预警方法,"[6]基于Lasso-logistic模型的个人信用风险预警方法[J]. 方匡南,章贵军,张惠颖.  数量经济技术经济研究.
         2014(02)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=ylzYvoFNtRlNx92cWljV6NWUklEMyglRzEXT5w0aMtkeFF0cntUNJZnSaNkVOpURpx0Mx8mU5pEaZh0YGR0MoVDcIRXRt1kZn1UcNRnS3kjdxxUOa9UaGZ0YZdmQWVVSGtmdwEUdS5kYSdGaGhnSvMncGFUQOxUb&tablename=CJFD2014,SLJY201402009,4d0fa2f4-2314-11e9-8252-186590e0235b,
1838,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=XBCK201311023&dbcode=CJFQ&dbname=CJFD2013&v=,企业治理结构与风险管理体系的构建,"[7]企业治理结构与风险管理体系的构建[J]. 陈谦民,张丽丽.  西部财会.
         2013(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=RlWY0kFWmBFUyVVe2gnVCNUcLVEZIZjVyFnRNxmdzMDdPF2KohFUMJnRGFDVN5GZhFzdvQkWZFnQFhVWLVDMt9CZINzMhlGe2s2Z2RERwRTZpF0TmZ0QBlXMKJ1Q5hGT1gFcqRneqdDWqlmYDdzLV5mdxlza2Y2a&tablename=CJFDHIS2,XBCK201311023,4d0fa362-2314-11e9-9079-186590e0235b,
1839,基于优化的随机森林方法的企业信用风险评价研究,/kcms/detail/detail.aspx?filename=JRJG201207004&dbcode=CJFQ&dbname=CJFD2012&v=,基于巴塞尔协议Ⅱ内部评级法构建我国商业银行中小企业贷款信用风险有效度量和预警指标体系,"[8]基于巴塞尔协议Ⅱ内部评级法构建我国商业银行中小企业贷款信用风险有效度量和预警指标体系[J]. 刘畅,郭敏,莫铌,张学明.  金融监管研究.
         2012(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=ylzYvoFNtRlNx92cWljV6NWUklEMyglRzEXT5w0aMtkeFF0cntUNJZnSaNkVOpURpx0Mx8mU5pEaZh0Y3VTZJBFWv92LMJGTKhnbZZTeGB1Y2gzaLV0K1c0UOxGSWVVSGtmdwEUdS5kYSdGaGhnSvMncGFUQOxUb&tablename=CJFD2012,JRJG201207004,4d0fa3cc-2314-11e9-bed8-186590e0235b,
